naptanId,commonName,latitude,longitud
490G00004514,Brownlow Street,51.51822,-0.115
490G00005291,Church Road,51.50478,-0.46832
490G00006191,Drapers Road,51.66002,-0.10062
490G00007490,Green Man Roundabout,51.57055,0.01448
490G00007930,Hayburn Way,51.56422,0.18857
490G00009334,Longmead Road,51.51539,-0.41994
490G00010045,Mortimer Road,51.5246,0.05711
490G00010524,Battersea Arts Centre,51.46465,-0.16141
490G00012916,Strawberry Vale,51.60065,-0.17345
490G00012917,Strawberry Vale,51.43922,-0.33368
490G00013367,The Garth,51.58098,-0.28614
490G00013542,Tulasi Medical Centre,51.56139,0.12485
490G00013993,Downham Way / Valeswood Road,51.4247,0.00766
490G00016776,Chilham Way,51.3829,0.01115
400G4402029A,French Street,51.407387,-0.40184
4900001162,Hounslow Central Station,51.4709,-0.36704
490G00003467,Athelstan Park,51.40404,-0.2943
490G00003952,Betjeman Close,51.59057,-0.36782
490G00005578,Cooper's Lane,51.4362,0.02215
490G00006307,Earlsfield Road,51.44318,-0.18921
490G00007246,Gloucester Road,51.5696,-0.02416
490G00007300,Goose Green Close,51.40436,0.10314
490G00007512,Greenwich Park,51.47294,0.00308
490G00009627,Maple Road,51.39874,-0.30332
490G00009718,Matthias Road,51.55195,-0.08117
490G00010499,Oakmead Gardens,51.6214,-0.25905
490G00015718,Cherry Tree Lane,51.52209,0.18511
490G000561,Hall Lane,51.61663,-0.01735
490G00003459,Aspen Way,51.50677,-0.00792
490G00004707,Cambridge Road,51.41204,-0.24212
490G00005424,Clifton Road,51.39815,-0.0911
490G00006092,Arnhem Wharf Primary School,51.49432,-0.02487
490G00007290,Goodmayes Retail Park,51.56812,0.11781
490G00007597,Guildsway,51.59969,-0.02892
490G00009896,Millfields Road,51.55497,-0.05451
490G00009994,Montana Road,51.43338,-0.15455
490G00010034,Morgans Walk,51.47861,-0.17133
490G00010540,Old Farm Road,51.424,-0.382
490G00010648,Forburg Road,51.56879,-0.06202
490G00011097,Pont Street,51.49636,-0.15889
490G00011868,Salisbury Road,51.65495,-0.20439
490G00013174,Teddington Lock,51.4282,-0.32479
490G00013491,The Pantiles,51.47529,0.14131
490G00013621,Thorncliffe Road,51.45094,-0.13064
490G00015769,Lyndsey Park,51.58251,-0.2847
490000228D,Sudbury Town Station,51.54968,-0.31724
490001176B,Lee Station,51.44951,0.01285
490G00004016,Birchwood Avenue,51.43352,0.11186
490G00005748,Crescent Way,51.36083,0.08918
490G00005808,Robinson Road,51.55136,0.15026
490G00006505,Elmers End / Tesco,51.39665,-0.04861
490G00006864,Fitzalan Street,51.49203,-0.11091
490G00008638,Greatfields Park,51.53149,0.09168
490G00008716,Kilmorie Road,51.43681,-0.03971
490G00008732,King Alfred Avenue,51.42718,-0.02604
490G00009551,Manor Drive,51.63448,-0.1405
490G00012242,Southall Broadway / St Georges Avenue,51.51147,-0.37795
490G00012521,Stamford Brook Bus Garage,51.49335,-0.24778
490G00023100,Great Guildford Street,51.50497,-0.09654
490G000793,Whitechapel Stn  / Royal London Hosp,51.51674,-0.06247
40004408088A,Vincent Lane,51.229672,-0.337536
490000152G,Mornington Cres Stn / Camden Tn Library,51.53414,-0.1381
490000200H,Russell Square Station,51.52321,-0.12638
490000241P,Turnpike Lane Station,51.59091,-0.10255
490001089E3,East Croydon Bus Station,51.37471,-0.09162
490015060L,Clapham Junction Station,51.4631,-0.1698
490G00000277,Northumberland Gardens,51.39613,-0.13115
490G00003080,Hillcrest Road,51.50628,-0.27829
490G00003547,Baker Street,51.66343,-0.07834
490G00003901,Becontree Avenue,51.55957,0.12982
490G00004568,Bullen Street,51.47113,-0.16935
490G00010570,Old Oak Lane / Atlas Road,51.52864,-0.25038
490G00012403,Spring Gardens,51.60366,0.03443
490G00014064,Victoria Road,51.56011,-0.38046
490G00015409,Old Ruislip Road,51.53946,-0.3968
490G000311,Northgate Road,51.52699,0.12259
490G000659,Market Road Gardens,51.54677,-0.1196
490G00004101,Blenheim Gardens,51.45428,-0.12014
490G00004384,Brocket Way,51.61571,0.11692
490G00004880,Gatwick Road,51.44794,-0.20417
490G00005412,Dudden Hill Lane,51.55903,-0.24839
490G00005639,Coulsdon Court Road,51.31432,-0.12416
490G00005859,Baston Road / Croydon Road,51.36802,0.02489
490G00005929,Dagnam Park Square,51.60556,0.24343
490G00006974,Fox Lane,51.62114,-0.10591
490G000077,Creighton Avenue,51.59614,-0.15099
490G00007711,Hammersmith Town Hall,51.49251,-0.23286
490G00007753,Hannah Close,51.55573,-0.2642
490G00009783,Medawar Drive,51.61716,-0.22073
490G00011493,Redstart Close,51.3411,-0.00506
490G00012054,Sheffield Drive,51.60757,0.24178
490G00013077,Marlborough Road,51.49088,-0.27032
490G00013300,The Clarendon Hotel,51.46905,0.00901
490G00014497,Macduff Road,51.47498,-0.1529
490G000741,Shepherds Bush Market Station,51.50559,-0.22737
490001037X,Bromley South Station,51.40066,0.01694
490G00005878,Cubitt Town School,51.49434,-0.00828
490G00006850,Finsbury Square,51.52159,-0.08605
490G00007382,Grasshaven Way,51.50237,0.10286
490G00009502,Maclean Road,51.45103,-0.03982
490G00010640,Orpington Hospital,51.36249,0.09457
490G00011398,Rainton Road,51.48674,0.02117
490G00011812,Russell Gardens,51.50066,-0.2115
490G00011857,St Stephen's Church,51.64193,-0.07955
490G00013038,South Terrace,51.39391,-0.29882
490G00013231,Galley Lane,51.65251,-0.21838
490G00014905,Woodstock Close,51.44027,0.13939
490G00015034,Humber Road,51.56511,-0.23162
490G00015436,Hartland Way,51.37483,-0.04568
490G00016425,Gerrard Place / Chinatown,51.51268,-0.13039
490G00019541,Worcester Road,51.35622,-0.19792
490G000770,South Lambeth Road / Stockwell Stn,51.47388,-0.12239
159G0009001,Buckles Lane,51.510868,0.292779
490000039B,Canning Town Bus Station,51.51365,0.00897
490000168A,Oakwood Station,51.64779,-0.13193
490G00005441,Spinney Drive,51.44981,-0.4447
490G00006022,Deerhurst Road,51.42322,-0.12192
490G00008110,Hessel Road,51.50542,-0.31954
490G00009216,Littleheath Road,51.35121,-0.06937
490G00009463,Lyndale Avenue,51.56192,-0.2021
490G00010916,Cleveland Gardens,51.56697,-0.21155
490G00011021,Pinner Park Avenue,51.5976,-0.34974
490G00012419,Squires Lane,51.60212,-0.17362
490G00012957,Stuart Road,51.45817,-0.05415
490G00013282,The Catford Centre,51.44711,-0.01873
490G00013991,Long Lane,51.5333,-0.45433
490G00015009,York Hall,51.52963,-0.05499
490G00020135,The Pavement,51.46269,-0.14081
490G000489,National Maritime Museum,51.48146,-0.00712
490000267A,West Ruislip Station,51.56963,-0.43808
490001324W1,West Croydon Station,51.37838,-0.10313
490013766H,Charing Cross Station,51.50843,-0.12552
490G00000499,Bloxhall Road,51.568,-0.03146
490G00005123,Chesswood Way,51.6002,-0.39136
490G00007692,Ham Gate Avenue,51.43554,-0.3054
490G00009468,Woodcroft Avenue,51.61081,-0.2481
490G00010151,Mare Street / Narrow Way,51.54957,-0.05543
490G00011066,Plough Road,51.462,-0.17268
490G00011460,Recreation Avenue,51.58899,0.23232
490G00011674,Shannon Corner / Rookwood Avenue,51.39921,-0.24619
490G00012043,Sheaveshill Avenue,51.58781,-0.25171
490G00014039,Vicarage House,51.41018,-0.29181
490G00014251,Warwick Lodge / Staines Road,51.43877,-0.36411
490G00019006,Sandringham Road,51.5407,0.09822
2400A019770A,West Hill School,51.446839,0.202628
490000110E,High Street Kensington Station,51.50132,-0.19223
490001037Z,Bromley South Station,51.40049,0.01712
490G00003642,Barnet Way / Apex Corner,51.62101,-0.2531
490G00006108,Willesden Sports Centre,51.54126,-0.23009
490G00007474,Green Lane Post Office,51.40977,-0.10711
490G00008228,Army Reserve Centre,51.54772,-0.46996
490G00008585,Artillery Place / John Wilson Street,51.48787,0.06145
490G00008706,Kidbrooke Way,51.46544,0.03126
490G00008903,Ladysmith Road,51.65226,-0.07408
490G00009346,Hatherley Gardens,51.5233,0.04183
490G00009732,Croydon University Hospital,51.39028,-0.11234
490G00010636,High Street / Broomhill Road,51.37827,0.10124
490G00011653,Roman Road,51.53141,-0.04049
490G00015551,Yeading Lane,51.53688,-0.39196
490G00018978,Angel Islington / City Road,51.53165,-0.10474
490G00020095,Westwood Hill,51.42659,-0.07395
490G00020326,Durham Street / Harleyford Road,51.48544,-0.11871
910GEPSM,Epsom Rail Station,51.334393,-0.268778
490000122W,Kensal Green Station,51.52984,-0.22353
490G00004524,Brunel Road,51.5197,-0.25382
490G00005077,Sydney Street / Chelsea Old Town Hall,51.48785,-0.16912
490G00005187,Chippenham Road,51.60793,0.22082
490G00008288,Kensington Church Street / Holland St,51.5031,-0.19165
490G00008469,Winston Way Primary School,51.55966,0.08107
490G00010314,Linden Lea,51.58257,-0.18009
490G00012038,Sharps Lane,51.57187,-0.43211
490G00013467,Oak Hill,51.60099,0.0141
490G00013815,Truesdale Drive,51.58938,-0.48147
490G00014013,Vassall Road,51.47731,-0.11244
490G00014353,Welling High Street / Upper Wickham Lane,51.46224,0.10894
490G00020202,Heath Road / Twickenham,51.4454,-0.33051
490G00004735,Canal Side Walk,51.66801,-0.01546
490G00004807,Carlyle Avenue,51.51678,-0.37562
490G00005616,Cornwall Road,51.57008,-0.41043
490G00005780,Crittall's Corner,51.4141,0.11344
490G00006051,Deptford High Street,51.47517,-0.02736
490G00006632,Erwood Road,51.48512,0.04953
490G00007907,Havelock Road,51.37864,-0.0781
490G00008959,Langton Rise,51.44845,-0.06324
490G00011455,Raynes Park High School,51.4032,-0.24063
490G00012048,Sheendale Road,51.4661,-0.29292
490G00013082,Sutton / Grove Road,51.35996,-0.19308
490G00013807,The Polka Theatre,51.41942,-0.19588
490G00014960,Wrights Place,51.54946,-0.26316
490G00019466,Coventry Road / Granville Road,51.56348,0.0697
490000142B,Manor House Station,51.57216,-0.09679
490002052W,Lebanon Road Tram Stop,51.37515,-0.08452
490008823NA,Norbiton Station,51.41274,-0.28323
490G00000281,Reede Road,51.54366,0.148
490G00007924,Hawksmouth,51.63428,-0.00933
490G00011815,Bedford Place,51.5208,-0.12488
490G00012544,Stanhope Avenue,51.60435,-0.34465
490G00012772,St Margaret's Church / Brandram Road,51.46302,-5e-05
490G00012778,St Mark's Close,51.6533,-0.18713
490G00013806,Trinity Road,51.42379,-0.19834
490G00014010,Vantage West,51.49245,-0.28953
490G00015395,Newham University Hosp Emergency Dept,51.52251,0.03286
490G00019841,Joseph Avenue,51.51753,-0.26289
490G000508,Victoria Park,51.60678,-0.18572
HUBWSM,Westminster,51.501603,-0.125984
490000252KA,Warren Street Station,51.52491,-0.13952
490001083H7,Denmark Hill Station,51.46808,-0.0888
490001109FF,Finchley Road & Frognal Station,51.55014,-0.18237
490G00003379,Arlington Drive,51.58429,-0.43307
490G00003498,Harold Wood Library,51.59469,0.23589
490G00003796,Bedford Road,51.45972,-0.13044
490G00005603,Corbetts Lane,51.49094,-0.05318
490G00006344,Nathan Way / Eastern Way,51.49794,0.10457
490G00008417,Hughenden Gardens,51.53323,-0.3981
490G00010306,Norley Vale,51.44459,-0.24011
490G00010864,Pasteur Gardens,51.61238,-0.08678
490G00011019,Holwell Place,51.59039,-0.38076
490G00011979,Selborne Walk,51.58254,-0.02438
490G00012371,Sparta Street,51.47157,-0.01511
490G00012460,St Stephen's Church,51.45336,-0.31346
490G00013421,The Green,51.4242,0.10109
490G00018994,Glynde Road,51.46073,0.13142
490000031T,Brixton Station,51.46197,-0.11538
490001051B,Carshalton Station,51.36828,-0.16485
490G00003635,Connaught Avenue,51.63229,-0.15046
490G00003782,Beddington Road,51.40734,0.09632
490G00004235,Jeffreys Road,51.65351,-0.02877
490G00004772,Capworth Street,51.56756,-0.02236
490G00005325,Civic Centre,51.54449,-0.47574
490G00005849,Croxley Green,51.40879,0.10638
490G00007007,Freelands Road,51.40696,0.02497
490G00007230,Glengall Road,51.62646,-0.27298
490G00009364,Lordship Park,51.56439,-0.09266
490G00011247,Prospect Vale,51.49209,0.05101
490G00013524,The Ride,51.49228,-0.31769
490G00013536,The Rookery,51.42334,-0.11898
490G00014062,Victoria Road,51.59444,-0.00532
490G00014149,Walpole Road,51.42139,-0.17491
490G00018208,Red Lion Road,51.37817,-0.2922
40004409193B,Merstham / the Grove,51.26,-0.155394
490000099J,Hanger Lane Station,51.53052,-0.29258
490001251Z,Constance Street,51.502452,0.04469
490G00003155,Albert Grove,51.41518,-0.21949
490G000038,The Appleby Centre,51.51105,0.01815
490G00004382,Broadway Market,51.53769,-0.06087
490G00004559,Ilford County Court,51.56196,0.08748
490G00005600,Corbets Tey,51.54295,0.25221
490G00007332,Graemesdyke Avenue,51.46432,-0.27534
490G00010594,Ommaney Road,51.471,-0.04467
490G00011837,Ryecroft Road,51.42308,-0.11032
490G00012819,St Neot's Road,51.60388,0.23701
490G00013254,Fairlawn Avenue,51.58971,-0.16316
490G00013620,Thornbury Road,51.47403,-0.34465
490G00016298,Balfour Road / Crowfield House,51.55577,-0.09237
490G00016459,Lower Morden Lane / Morden Cemetery,51.39045,-0.22604
490G00004944,Century Road,51.58805,-0.03326
490G00005075,Chelsea Village,51.48034,-0.19253
490G00005775,Dersingham Road,51.56065,-0.20763
490G00006056,Derley Road,51.49914,-0.39136
490G00007780,Hardwick Street,51.5277,-0.10759
490G00009997,Horseshoe Lane,51.63365,-0.21294
490G00011210,Princes Park Lane,51.51772,-0.43446
490G00012032,Shaftesbury Waye,51.52209,-0.40149
490G00012423,St Albans Lodge,51.4115,-0.35528
490G00012667,Stepney Green School,51.51812,-0.04335
490G00013377,Goat Road,51.38919,-0.15851
490G00014362,Wellington Road South,51.46486,-0.37972
490G00014985,The Greenway,51.59387,-0.25961
490G00015414,Park Royal Asda / Western Road,51.52823,-0.26952
490G00015455,Askew Road,51.49916,-0.24107
490000234M,Tooting Broadway Station,51.42847,-0.16887
490001029E,Blackheath Station,51.46546,0.00925
490002058Z,Mitcham Tram Stop,51.39723,-0.17305
490G00003292,Ambleside Avenue,51.42721,-0.13441
490G00003753,Sullivan Avenue,51.51682,0.03929
490G00007429,Great Western Road,51.51837,-0.19905
490G00009102,Lewes Road,51.6116,-0.16413
490G00009249,Lodge Gardens,51.39211,-0.03348
490G00009572,Manor Park Road,51.40938,0.07916
490G00010465,Nutfield Road,51.39611,-0.1074
490G00011658,Romford Bus Garage,51.58289,0.17551
490G00012188,Skelgill Road / Wandsworth Park,51.46191,-0.20623
490G00012627,St Augustine's Road,51.49123,0.14448
490G00013888,Tyrawley Road,51.47747,-0.19231
490G00014378,Wembley High Road,51.55455,-0.29349
490G00015285,Church Street Market,51.52235,-0.17366
490G00018318,Kenninghall Road,51.55828,-0.0594
490G000458,Forest Hill Station  / Devonshire Road,51.43961,-0.0537
490001306D,Wallington Station,51.3605,-0.15076
4900HC188N,Angel Road,51.61451,-0.04837
490G00003041,Gravel Hill,51.35271,-0.0377
490G00003338,Anson Road,51.55337,-0.21768
490G00005294,Church Road,51.52088,-0.41587
490G00008352,Horniman Park,51.43999,-0.06383
490G00009687,Marnham Crescent,51.53504,-0.36149
490G00010804,Park Road,51.43065,-0.36606
490G00011041,Barking Road,51.52631,0.02882
490G00011396,Rainham War Memorial,51.51872,0.18986
490G00011447,Mottingham Road / Ravensworth Road,51.43079,0.05192
490G00012897,Jake Russell Walk,51.51025,0.04746
490G00018347,Leamington Close,51.60415,0.23812
210G778,Glenhaven Avenue,51.654348,-0.278501
400G4410112A,Marden Lodge School,51.294888,-0.071406
490000084L,Fulham Broadway Station,51.48029,-0.19448
490G00003143,Albany Road / Wells Way,51.48424,-0.08526
490G00003396,Edmonton Fire Station,51.62693,-0.0688
490G00004623,Burnway,51.56655,0.22003
490G00005357,Clarendon Road,51.56954,0.0039
490G00006232,Dulwich Library,51.44836,-0.07371
490G00007614,Hillmarton Road,51.55328,-0.12404
490G00008037,Heaton Road,51.46746,-0.06679
490G00008380,Hortensia Road,51.48227,-0.18694
490G00009090,Leonard Avenue,51.56513,0.17127
490G00009181,Lindsay Road,51.37564,-0.23574
490G00013311,Coventry Road,51.56292,0.06776
490G00014390,Wennington Green,51.5066,0.21887
490G000648,Mill Road,51.50213,0.02829
490G000882,Yeading Retail Park,51.52399,-0.38786
490001149L,Herne Hill Station,51.45245,-0.10291
490015554C,Redbridge Station,51.57585,0.04566
490G00002258,Chiddingfold,51.62285,-0.18825
490G00003525,Aylesbury Street,51.52374,-0.10279
490G00004418,Bromley Court Hotel,51.41717,0.00402
490G00004796,Carlton Avenue East,51.57093,-0.29491
490G00005418,Cliffview Road,51.45963,-0.0216
490G00009507,Madeira Road,51.40048,-0.16006
490G00010906,Green Lane / Raleigh Road,51.41432,-0.05104
490G00011297,Quainton Street,51.56329,-0.26005
490G00012547,Stanley Avenue,51.56671,0.14532
490G00012889,St Peter's Church,51.50253,-0.26159
490G00013291,The Chase,51.36183,-0.12279
490G00014992,Yeading / White Hart Roundabout,51.53682,-0.38947
490G00016813,Vesta Road,51.4685,-0.03616
490G00018681,Horncastle Road,51.44772,0.02345
490G000289,Pasteur Gardens,51.61188,-0.09707
037G0157,Red Lion,51.484424,-0.527856
490G00002319,William Road,51.52707,-0.13852
490G00003169,Albyns Close,51.53559,0.19676
490G00003206,Alexandra Gardens,51.48095,-0.25891
490G00005244,Chudleigh Road,51.45333,-0.3357
490G00005367,Claverton Street / Churchill Gardens,51.48602,-0.13775
490G00008402,Hounslow Road / Hanworth,51.43981,-0.38703
490G00009562,Hampstead Way,51.56826,-0.18402
490G00009594,Manor View,51.59581,-0.18916
490G00009647,Margaret Road,51.57788,0.20301
490G00009872,Newington Green / Mildmay Road,51.55002,-0.08472
490G00010617,Sydney Road,51.42777,0.09309
490G00011894,Sanderstead / All Saints Church,51.3353,-0.07748
490G00012279,Southend Crescent / Southend Close,51.44992,0.06436
490G00013701,Tolworth Tower / Tolworth Station,51.37915,-0.27948
490G00019960,Long Lane / Woolwich Road,51.46435,0.14905
490G000848,Notting Hill Gate Stn  / Pembridge Rd,51.50949,-0.1974
490000119M,Hyde Park Corner Station,51.50275,-0.15327
490000144K,Marble Arch Station,51.51358,-0.15766
490000260P,West Brompton Station,51.48754,-0.19566
490G00000413,Royal Docks Road/ Gallions Reach Retail ,51.51481,0.07077
490G000041,Beak Street / Hamleys Toy Store,51.51123,-0.13887
490G00006426,Edgware Library,51.61616,-0.2747
490G00007588,Baynes Close,51.66014,-0.06022
490G00012558,Stanley Road,51.63178,0.00522
490G00012692,Bickley Park Road / St Georges Church,51.40163,0.04814
490G00013670,Norwood Road / Robson Road,51.43408,-0.10385
490G00018892,New Oxford Street,51.51673,-0.12847
490G00019176,Gracechurch Street / Monument Station,51.5114,-0.08562
490G00020304,Abbott Road,51.51281,-0.00104
490G000287,Grenoble Gardens,51.61081,-0.10247
490G000342,Biggin Hill Memorial Museum,51.32801,0.02304
210G677,Highview Gardens,51.691633,-0.177355
400G4410153A,Marks Road,51.307711,-0.048013
490000242U,Upminster Station,51.55938,0.25059
490001270A,St Margaret's Station,51.45505,-0.3195
490G00005923,Cu London University / Wood Lane,51.56186,0.15594
490G00008170,Eversley Park Road,51.64376,-0.10874
490G00010334,Yeats Close,51.5523,-0.25378
490G00011314,Queenhill Road,51.34505,-0.06495
490G00011704,Woolwich Road / Victoria Way,51.48738,0.0263
490G00014704,Willow Court,51.32374,-0.13447
490G00015062,Natural History Museum / Queens Gate,51.49551,-0.17967
490000208B,South Ealing Station,51.5011,-0.30661
490002019A,Bow Church Station,51.52806,-0.02075
490G00002257,Laurel Way,51.62355,-0.187
490G00005149,Fairlea Place,51.5236,-0.30827
490G00005751,Crescent Wood Road,51.43342,-0.06769
490G00005854,Croydon Crematorium,51.39081,-0.12014
490G00006385,Eastway,51.38366,0.01288
490G00008481,Inglemere Road,51.43416,-0.04627
490G00009957,Mitre Way / Wormwood Scrubs,51.52135,-0.22983
490G00011089,Pomeroy Street,51.47771,-0.05213
490G00012458,St Paul's Church,51.47141,-0.38184
